"Id Derivação";"Tags Produto";Código;"Código Alternativo";"Id Produto";"Produto - Derivação";"Nome da Derivação";Marca;Modelo;"Qtde Estoque";"Id Pai";"Código Pai";"Código Agrupador";Tipo;"Tipo Registro";EAN;NCM;CEST;"Origem Fiscal";"Peso (kg)";"Largura (cm)";"Altura (cm)";"Comprimento (cm)";Volume;"Palavras Chave";"Data de Lançamento";"Data Atualização Produto";Ativo
47017;;00654831;;2747;"Tênis Molekinho 2850-207 Michigan - tenis molekinho 2850-207 michigan (2536 preto/vermelho 31)";"tenis molekinho 2850-207 michigan (2536 preto/vermelho 31)";Molekinho;"2850-207 MICHIGAN";0;46715;2377825;2377825-2536PRETOVERMELHO;Produto;Filho;7900067226982;64041900;;0;0,730;21,00;12,00;31,00;0;"tênis molekinho, tênis infantil molekinho, tênis slip on molekinho, tênis molekinho 2850-207, molekinho michigan, tênis molekinho preto, tênis molekinho vermelho, tênis molekinho infantil menino, tênis molekinho confortável, tênis molekinho leve, tênis molekinho antiderrapante, tênis molekinho escola, tênis molekinho passeio, tênis molekinho moderno, tênis molekinho prático, tênis molekinho resistente, tênis molekinho respirável, tênis molekinho casual, calçado infantil molekinho, tênis molekinho estilo, tênis molekinho solado emborrachado, tênis molekinho durável, tênis molekinho fácil de calçar, tênis slip on infantil, calçado slip on molekinho, molekinho tênis infantil, tênis para escola molekinho, tênis infantil preto molekinho, molekinho 2850-207 michigan, calçado molekinho infantil, tênis molekinho para meninos, tênis molekinho dia a dia, tênis molekinho confortável para escola, tênis molekinho leve infantil, tênis molekinho respirável infantil, tênis molekinho antiderrapante infantil, tênis molekinho resistente infantil, tênis molekinho moderno infantil";;"19/08/2025 10:53:39";Sim
47019;;00654832;;2747;"Tênis Molekinho 2850-207 Michigan - tenis molekinho 2850-207 michigan (2536 preto/vermelho 32)";"tenis molekinho 2850-207 michigan (2536 preto/vermelho 32)";Molekinho;"2850-207 MICHIGAN";0;46715;2377825;2377825-2536PRETOVERMELHO;Produto;Filho;7900067226999;64041900;;0;0,730;21,00;12,00;31,00;0;"tênis molekinho, tênis infantil molekinho, tênis slip on molekinho, tênis molekinho 2850-207, molekinho michigan, tênis molekinho preto, tênis molekinho vermelho, tênis molekinho infantil menino, tênis molekinho confortável, tênis molekinho leve, tênis molekinho antiderrapante, tênis molekinho escola, tênis molekinho passeio, tênis molekinho moderno, tênis molekinho prático, tênis molekinho resistente, tênis molekinho respirável, tênis molekinho casual, calçado infantil molekinho, tênis molekinho estilo, tênis molekinho solado emborrachado, tênis molekinho durável, tênis molekinho fácil de calçar, tênis slip on infantil, calçado slip on molekinho, molekinho tênis infantil, tênis para escola molekinho, tênis infantil preto molekinho, molekinho 2850-207 michigan, calçado molekinho infantil, tênis molekinho para meninos, tênis molekinho dia a dia, tênis molekinho confortável para escola, tênis molekinho leve infantil, tênis molekinho respirável infantil, tênis molekinho antiderrapante infantil, tênis molekinho resistente infantil, tênis molekinho moderno infantil";;"19/08/2025 10:53:39";Sim
47018;;00654833;;2747;"Tênis Molekinho 2850-207 Michigan - tenis molekinho 2850-207 michigan (2536 preto/vermelho 33)";"tenis molekinho 2850-207 michigan (2536 preto/vermelho 33)";Molekinho;"2850-207 MICHIGAN";0;46715;2377825;2377825-2536PRETOVERMELHO;Produto;Filho;7900067227002;64041900;;0;0,730;21,00;12,00;31,00;0;"tênis molekinho, tênis infantil molekinho, tênis slip on molekinho, tênis molekinho 2850-207, molekinho michigan, tênis molekinho preto, tênis molekinho vermelho, tênis molekinho infantil menino, tênis molekinho confortável, tênis molekinho leve, tênis molekinho antiderrapante, tênis molekinho escola, tênis molekinho passeio, tênis molekinho moderno, tênis molekinho prático, tênis molekinho resistente, tênis molekinho respirável, tênis molekinho casual, calçado infantil molekinho, tênis molekinho estilo, tênis molekinho solado emborrachado, tênis molekinho durável, tênis molekinho fácil de calçar, tênis slip on infantil, calçado slip on molekinho, molekinho tênis infantil, tênis para escola molekinho, tênis infantil preto molekinho, molekinho 2850-207 michigan, calçado molekinho infantil, tênis molekinho para meninos, tênis molekinho dia a dia, tênis molekinho confortável para escola, tênis molekinho leve infantil, tênis molekinho respirável infantil, tênis molekinho antiderrapante infantil, tênis molekinho resistente infantil, tênis molekinho moderno infantil";;"19/08/2025 10:53:39";Sim
47023;;00654834;;2747;"Tênis Molekinho 2850-207 Michigan - tenis molekinho 2850-207 michigan (2536 preto/vermelho 34)";"tenis molekinho 2850-207 michigan (2536 preto/vermelho 34)";Molekinho;"2850-207 MICHIGAN";0;46715;2377825;2377825-2536PRETOVERMELHO;Produto;Filho;7900067227019;64041900;;0;0,730;21,00;12,00;31,00;0;"tênis molekinho, tênis infantil molekinho, tênis slip on molekinho, tênis molekinho 2850-207, molekinho michigan, tênis molekinho preto, tênis molekinho vermelho, tênis molekinho infantil menino, tênis molekinho confortável, tênis molekinho leve, tênis molekinho antiderrapante, tênis molekinho escola, tênis molekinho passeio, tênis molekinho moderno, tênis molekinho prático, tênis molekinho resistente, tênis molekinho respirável, tênis molekinho casual, calçado infantil molekinho, tênis molekinho estilo, tênis molekinho solado emborrachado, tênis molekinho durável, tênis molekinho fácil de calçar, tênis slip on infantil, calçado slip on molekinho, molekinho tênis infantil, tênis para escola molekinho, tênis infantil preto molekinho, molekinho 2850-207 michigan, calçado molekinho infantil, tênis molekinho para meninos, tênis molekinho dia a dia, tênis molekinho confortável para escola, tênis molekinho leve infantil, tênis molekinho respirável infantil, tênis molekinho antiderrapante infantil, tênis molekinho resistente infantil, tênis molekinho moderno infantil";;"19/08/2025 10:53:39";Sim
47024;;00654835;;2747;"Tênis Molekinho 2850-207 Michigan - tenis molekinho 2850-207 michigan (2536 preto/vermelho 35)";"tenis molekinho 2850-207 michigan (2536 preto/vermelho 35)";Molekinho;"2850-207 MICHIGAN";0;46715;2377825;2377825-2536PRETOVERMELHO;Produto;Filho;7900067227026;64041900;;0;0,730;21,00;12,00;31,00;0;"tênis molekinho, tênis infantil molekinho, tênis slip on molekinho, tênis molekinho 2850-207, molekinho michigan, tênis molekinho preto, tênis molekinho vermelho, tênis molekinho infantil menino, tênis molekinho confortável, tênis molekinho leve, tênis molekinho antiderrapante, tênis molekinho escola, tênis molekinho passeio, tênis molekinho moderno, tênis molekinho prático, tênis molekinho resistente, tênis molekinho respirável, tênis molekinho casual, calçado infantil molekinho, tênis molekinho estilo, tênis molekinho solado emborrachado, tênis molekinho durável, tênis molekinho fácil de calçar, tênis slip on infantil, calçado slip on molekinho, molekinho tênis infantil, tênis para escola molekinho, tênis infantil preto molekinho, molekinho 2850-207 michigan, calçado molekinho infantil, tênis molekinho para meninos, tênis molekinho dia a dia, tênis molekinho confortável para escola, tênis molekinho leve infantil, tênis molekinho respirável infantil, tênis molekinho antiderrapante infantil, tênis molekinho resistente infantil, tênis molekinho moderno infantil";;"19/08/2025 10:53:39";Sim
47020;;00654836;;2747;"Tênis Molekinho 2850-207 Michigan - tenis molekinho 2850-207 michigan (2536 preto/vermelho 36)";"tenis molekinho 2850-207 michigan (2536 preto/vermelho 36)";Molekinho;"2850-207 MICHIGAN";0;46715;2377825;2377825-2536PRETOVERMELHO;Produto;Filho;7900067227033;64041900;;0;0,730;21,00;12,00;31,00;0;"tênis molekinho, tênis infantil molekinho, tênis slip on molekinho, tênis molekinho 2850-207, molekinho michigan, tênis molekinho preto, tênis molekinho vermelho, tênis molekinho infantil menino, tênis molekinho confortável, tênis molekinho leve, tênis molekinho antiderrapante, tênis molekinho escola, tênis molekinho passeio, tênis molekinho moderno, tênis molekinho prático, tênis molekinho resistente, tênis molekinho respirável, tênis molekinho casual, calçado infantil molekinho, tênis molekinho estilo, tênis molekinho solado emborrachado, tênis molekinho durável, tênis molekinho fácil de calçar, tênis slip on infantil, calçado slip on molekinho, molekinho tênis infantil, tênis para escola molekinho, tênis infantil preto molekinho, molekinho 2850-207 michigan, calçado molekinho infantil, tênis molekinho para meninos, tênis molekinho dia a dia, tênis molekinho confortável para escola, tênis molekinho leve infantil, tênis molekinho respirável infantil, tênis molekinho antiderrapante infantil, tênis molekinho resistente infantil, tênis molekinho moderno infantil";;"19/08/2025 10:53:39";Sim
53382;;00654927;;3141;"Tênis Molekinho 2850-108 Floter - tenis molekinho 2850-108 floter (1578 preto 01 27)";"tenis molekinho 2850-108 floter (1578 preto 01 27)";Molekinho;"2850-108 FLOTER";0;53079;2483910;2483910-1578PRETO01;Produto;Filho;7900067229471;64029990;;0;0,710;21,00;12,00;31,00;0;"tênis molekinho, tênis molekinho 2850-108, molekinho floter, tênis infantil molekinho, tênis preto infantil, tênis molekinho azul, calçado infantil molekinho, tênis molekinho masculino, tênis molekinho escolar, tênis molekinho confortável, molekinho tênis casual, molekinho esportivo, tênis leve infantil, tênis molekinho antiderrapante, tênis molekinho para meninos, calçado molekinho original, molekinho conforto, tênis infantil preto e azul, molekinho coleção nova, calçados molekinho, tênis molekinho dia a dia, molekinho casual, tênis molekinho moda infantil, tênis molekinho resistente, molekinho versátil, tênis molekinho macio, tênis molekinho flexível, molekinho moda, tênis infantil escola, molekinho calçados originais, tênis infantil moderno, tênis infantil confortável, molekinho leve, tênis molekinho passeio, molekinho estilo esportivo, calçado escolar molekinho, molekinho tendência, tênis molekinho preto floter, tênis molekinho com detalhe azul, tênis molekinho seguro.";;"23/08/2025 09:44:48";Sim
53081;;00654929;;3141;"Tênis Molekinho 2850-108 Floter - tenis molekinho 2850-108 floter (1578 preto 01 29)";"tenis molekinho 2850-108 floter (1578 preto 01 29)";Molekinho;"2850-108 FLOTER";0;53079;2483910;2483910-1578PRETO01;Produto;Filho;7900067229495;64029990;;0;0,710;21,00;12,00;31,00;0;"tênis molekinho, tênis molekinho 2850-108, molekinho floter, tênis infantil molekinho, tênis preto infantil, tênis molekinho azul, calçado infantil molekinho, tênis molekinho masculino, tênis molekinho escolar, tênis molekinho confortável, molekinho tênis casual, molekinho esportivo, tênis leve infantil, tênis molekinho antiderrapante, tênis molekinho para meninos, calçado molekinho original, molekinho conforto, tênis infantil preto e azul, molekinho coleção nova, calçados molekinho, tênis molekinho dia a dia, molekinho casual, tênis molekinho moda infantil, tênis molekinho resistente, molekinho versátil, tênis molekinho macio, tênis molekinho flexível, molekinho moda, tênis infantil escola, molekinho calçados originais, tênis infantil moderno, tênis infantil confortável, molekinho leve, tênis molekinho passeio, molekinho estilo esportivo, calçado escolar molekinho, molekinho tendência, tênis molekinho preto floter, tênis molekinho com detalhe azul, tênis molekinho seguro.";;"23/08/2025 09:44:48";Sim
53088;;00654930;;3141;"Tênis Molekinho 2850-108 Floter - tenis molekinho 2850-108 floter (1578 preto 01 30)";"tenis molekinho 2850-108 floter (1578 preto 01 30)";Molekinho;"2850-108 FLOTER";0;53079;2483910;2483910-1578PRETO01;Produto;Filho;7900067229501;64029990;;0;0,710;21,00;12,00;31,00;0;"tênis molekinho, tênis molekinho 2850-108, molekinho floter, tênis infantil molekinho, tênis preto infantil, tênis molekinho azul, calçado infantil molekinho, tênis molekinho masculino, tênis molekinho escolar, tênis molekinho confortável, molekinho tênis casual, molekinho esportivo, tênis leve infantil, tênis molekinho antiderrapante, tênis molekinho para meninos, calçado molekinho original, molekinho conforto, tênis infantil preto e azul, molekinho coleção nova, calçados molekinho, tênis molekinho dia a dia, molekinho casual, tênis molekinho moda infantil, tênis molekinho resistente, molekinho versátil, tênis molekinho macio, tênis molekinho flexível, molekinho moda, tênis infantil escola, molekinho calçados originais, tênis infantil moderno, tênis infantil confortável, molekinho leve, tênis molekinho passeio, molekinho estilo esportivo, calçado escolar molekinho, molekinho tendência, tênis molekinho preto floter, tênis molekinho com detalhe azul, tênis molekinho seguro.";;"23/08/2025 09:44:48";Sim
53086;;00654931;;3141;"Tênis Molekinho 2850-108 Floter - tenis molekinho 2850-108 floter (1578 preto 01 31)";"tenis molekinho 2850-108 floter (1578 preto 01 31)";Molekinho;"2850-108 FLOTER";0;53079;2483910;2483910-1578PRETO01;Produto;Filho;7900067229518;64029990;;0;0,710;21,00;12,00;31,00;0;"tênis molekinho, tênis molekinho 2850-108, molekinho floter, tênis infantil molekinho, tênis preto infantil, tênis molekinho azul, calçado infantil molekinho, tênis molekinho masculino, tênis molekinho escolar, tênis molekinho confortável, molekinho tênis casual, molekinho esportivo, tênis leve infantil, tênis molekinho antiderrapante, tênis molekinho para meninos, calçado molekinho original, molekinho conforto, tênis infantil preto e azul, molekinho coleção nova, calçados molekinho, tênis molekinho dia a dia, molekinho casual, tênis molekinho moda infantil, tênis molekinho resistente, molekinho versátil, tênis molekinho macio, tênis molekinho flexível, molekinho moda, tênis infantil escola, molekinho calçados originais, tênis infantil moderno, tênis infantil confortável, molekinho leve, tênis molekinho passeio, molekinho estilo esportivo, calçado escolar molekinho, molekinho tendência, tênis molekinho preto floter, tênis molekinho com detalhe azul, tênis molekinho seguro.";;"23/08/2025 09:44:48";Sim
53087;;00654932;;3141;"Tênis Molekinho 2850-108 Floter - tenis molekinho 2850-108 floter (1578 preto 01 32)";"tenis molekinho 2850-108 floter (1578 preto 01 32)";Molekinho;"2850-108 FLOTER";0;53079;2483910;2483910-1578PRETO01;Produto;Filho;7900067229525;64029990;;0;0,710;21,00;12,00;31,00;0;"tênis molekinho, tênis molekinho 2850-108, molekinho floter, tênis infantil molekinho, tênis preto infantil, tênis molekinho azul, calçado infantil molekinho, tênis molekinho masculino, tênis molekinho escolar, tênis molekinho confortável, molekinho tênis casual, molekinho esportivo, tênis leve infantil, tênis molekinho antiderrapante, tênis molekinho para meninos, calçado molekinho original, molekinho conforto, tênis infantil preto e azul, molekinho coleção nova, calçados molekinho, tênis molekinho dia a dia, molekinho casual, tênis molekinho moda infantil, tênis molekinho resistente, molekinho versátil, tênis molekinho macio, tênis molekinho flexível, molekinho moda, tênis infantil escola, molekinho calçados originais, tênis infantil moderno, tênis infantil confortável, molekinho leve, tênis molekinho passeio, molekinho estilo esportivo, calçado escolar molekinho, molekinho tendência, tênis molekinho preto floter, tênis molekinho com detalhe azul, tênis molekinho seguro.";;"23/08/2025 09:44:48";Sim
53089;;00654933;;3141;"Tênis Molekinho 2850-108 Floter - tenis molekinho 2850-108 floter (1578 preto 01 33)";"tenis molekinho 2850-108 floter (1578 preto 01 33)";Molekinho;"2850-108 FLOTER";0;53079;2483910;2483910-1578PRETO01;Produto;Filho;7900067229532;64029990;;0;0,710;21,00;12,00;31,00;0;"tênis molekinho, tênis molekinho 2850-108, molekinho floter, tênis infantil molekinho, tênis preto infantil, tênis molekinho azul, calçado infantil molekinho, tênis molekinho masculino, tênis molekinho escolar, tênis molekinho confortável, molekinho tênis casual, molekinho esportivo, tênis leve infantil, tênis molekinho antiderrapante, tênis molekinho para meninos, calçado molekinho original, molekinho conforto, tênis infantil preto e azul, molekinho coleção nova, calçados molekinho, tênis molekinho dia a dia, molekinho casual, tênis molekinho moda infantil, tênis molekinho resistente, molekinho versátil, tênis molekinho macio, tênis molekinho flexível, molekinho moda, tênis infantil escola, molekinho calçados originais, tênis infantil moderno, tênis infantil confortável, molekinho leve, tênis molekinho passeio, molekinho estilo esportivo, calçado escolar molekinho, molekinho tendência, tênis molekinho preto floter, tênis molekinho com detalhe azul, tênis molekinho seguro.";;"23/08/2025 09:44:48";Sim
